episode,step,mark_price,index_price,funding_rate,oi_long,oi_short,oi_imbalance,insurance_fund,total_liquidations,protocol_insolvent,rl_free_collateral,rl_total_pnl,rl_in_position,rl_action,bg_eq_long_lev,bg_eq_short_lev,param_max_fr,param_mm,param_liq_pen,param_ins_split
0,638,33817.4943478339,31057.04491024253,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,639,33689.524587770866,30931.244842870736,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,640,33832.72880701746,30026.06156587235,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,641,33168.62812307344,29572.81557005433,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,642,32161.65725561084,29559.65989843989,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,643,32309.733365966546,29695.217061119412,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,644,31426.027207827996,29869.702357949634,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,645,31558.358694557726,29795.830919985397,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,646,30848.10330937066,28697.4625622248,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,647,30788.973037702275,29204.989806881025,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,648,31385.583517565985,29446.6163899074,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,649,31480.780214884173,29723.85926878536,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,650,31386.00363030019,31379.81890417957,0.00019709247333471908,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,651,31505.39329825792,30883.044788422936,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,652,31262.072476531226,31155.386185716565,0.0034243289484106126,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,653,32112.45777208776,30518.687507614984,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,654,31678.314299876958,30718.837647299228,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,655,31595.62617661992,31286.749730032523,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,656,31773.68172693875,31128.912437266234,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,657,31771.32796391028,30334.91630348421,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,658,31933.224145035932,31517.99014340932,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,659,31664.759229028004,31281.73110556243,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,660,31499.744094563215,31026.058772178723,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,661,31795.043995327673,30792.505309848468,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,662,31937.30375053419,29743.396596430342,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,663,31847.500763699583,29518.388664486727,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,664,32086.940554422312,28860.493572453754,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,665,32227.67398188894,29588.517231754817,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,666,32214.105540937064,28705.57225624307,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,667,31242.2809582684,28938.947753178214,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,668,31154.40849702758,28924.888355131134,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,669,31033.47443374349,29248.372138467585,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,670,31454.24904784196,29419.230144779478,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,671,30209.99784200876,30149.52671219267,0.002005707432602451,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,672,30122.268547013125,29958.720601481597,0.005459109810031099,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,673,30038.520436381925,28927.088739468403,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,674,29592.394985976927,29658.644612443306,-0.0022337374931349226,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,675,29279.74365837198,29858.861305782906,-0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,676,29848.52168375926,29460.294761773323,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,677,29952.301766223856,29142.344678513462,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,678,30476.33755856681,28071.866924195063,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,679,30199.939557288286,28412.265810926197,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,680,29522.862441374295,28741.206996923098,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,681,29393.23625514774,29429.056179379502,-0.0012171618421408638,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,682,29203.369806688203,29309.189492680933,-0.003610461013231206,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,683,29436.971516432026,28970.789778630722,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,684,29648.06241650068,29119.44634761069,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,685,29787.092814813997,29114.32486826972,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,686,30545.584729795297,28871.453583831164,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,687,30778.650911362394,27980.13330054869,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,688,30247.891296230056,28756.18522534308,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,689,30611.89347636669,30067.304573482957,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,690,30627.21503064409,30657.003477320653,-0.000971668568280044,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,691,30536.2106268186,30524.102320681017,0.00039668017130774837,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,692,31103.372072255006,30763.447738613035,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,693,30725.627859661017,30875.207261357322,-0.004844644456314779,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,694,31150.842918406866,31388.5146050338,-0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,695,31510.118981254207,31802.192681603643,-0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,696,31155.69462770178,31630.336536766757,-0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,697,30513.984312433364,31085.85238487484,-0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,698,30553.87224316382,31233.516988977924,-0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,699,29479.842002487338,30959.875474905864,-0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,700,29971.182580712266,30197.093474747762,-0.007481213191077933,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,701,30090.416744835566,29798.354003081193,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,702,30530.472368653973,28980.9711852777,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,703,30478.98685882691,28897.610076654622,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,704,31047.035744001863,30273.552943709492,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,705,30720.08020456027,30088.504207891976,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,706,30835.46990919039,29893.237330301254,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,707,30581.82337715223,29830.39367982141,0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,708,30551.537076862336,30718.69481542961,-0.0054415638285293996,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,709,30747.78635393667,32164.49494584723,-0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,710,31145.160239992154,33333.722446446256,-0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,711,31145.91584766687,33981.925560697855,-0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,712,31552.972756571926,33406.60375512446,-0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,713,31821.050703441048,34073.66036515983,-0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,714,31419.53667476246,33208.19875231354,-0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,715,30813.768032363332,32273.745528363022,-0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,716,31407.10082835227,32344.4930108276,-0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,717,30619.465234061743,32335.815638488955,-0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,718,30716.04980064471,32212.68277513438,-0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
0,719,30445.387433085754,33591.74072547374,-0.0075,25000.0,225000.0,-0.7999999999999968,101175.0,11,0,40605.35563217663,117.06181352958981,1,0,1.0,5.0,0.0075,0.02,0.01,0.5
1,0,49649.39651611528,51200.70199016115,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,3,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,1,49938.149582395024,51889.70449160099,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,2,49828.540145799154,52768.45425749716,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,3,50957.7891557158,53766.37002547377,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,4,50623.60019582508,54134.43638479142,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,5,50983.34119474038,53971.90657733577,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,6,51774.66232758198,52971.85119175684,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,7,50986.5015549423,54510.99226122533,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,8,51106.171164489,54210.92853571669,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,9,50775.30866049309,55440.94673324085,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,10,51045.01837307159,56540.14676343295,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,11,50451.36303867648,55336.13485233413,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,12,49859.216618217004,56186.76999649965,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,13,49860.57384074858,57080.508177509,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,14,49669.4876295396,57747.67460543232,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,15,50355.15274939918,59332.95863216191,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,16,51256.8666915136,59994.37897212342,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,17,52202.00295508746,59351.23614308188,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,18,53619.93154993496,60849.92940947212,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,19,53502.764971785036,59865.29356364518,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,20,54488.106586934446,60744.84532533695,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,21,55104.77245255093,60959.45722983518,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,22,55193.2598647837,59243.202177781204,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,23,54949.18060389274,58902.11111468018,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,24,54369.56247555003,57136.389352974315,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,25,54365.0633796007,56586.478268779865,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,26,53764.30500787712,56540.07867932988,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,27,54463.950156621584,56786.36834715391,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,28,53711.61819607809,55765.650051380304,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,29,52886.5027084662,54077.936287807075,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,30,53857.21096876801,55231.943855472615,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,31,53953.51805134863,55487.90746252372,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,32,54296.8964108597,54639.72785156034,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,33,54148.918370991596,53109.6008543221,0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,34,53415.0671063662,53133.00234073972,0.005308654756936472,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,35,53316.9561274038,52574.062316865,0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,36,54152.42727937445,52608.49089655886,0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,37,53823.31387382203,52513.54197548466,0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,38,53300.82715758507,52016.21320616376,0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,39,53023.76853988219,51765.95616009432,0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,40,53061.07034059386,52582.49080290197,0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,41,52553.35517379666,51879.26398934415,0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,42,53556.22646463389,52518.80129442291,0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,43,52494.789694719424,52513.37863906442,-0.0003539849239708108,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,44,52758.369090094784,51892.49986775164,0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,45,52216.33397940872,51413.13004408433,0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,46,52176.041313476475,52292.20892754485,-0.002221509024974205,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
1,47,51856.70691443387,52927.99015582071,-0.006150411451210409,105000.0,145000.0,-0.15999999999999936,100000.0,0,0,45000.0,0.0,1,0,3.0,3.0,0.006150411451210409,0.024301277255355146,0.011052444423521667,0.5504648822545164
